firma_id,is_kolu,firma_turu,satici_unvan,satici_kimlik,kaynak
17308,lojistik_firmasi,kisa_unvan,Başak Nakliyat A.Ş.,3604235152,sentetik
17309,lojistik_firmasi,kisa_unvan,Balaban Nakliyat A.Ş.,7742865814,sentetik
17310,lojistik_firmasi,kisa_unvan,Özkaya Kargo A.Ş.,4689364159,sentetik
17311,lojistik_firmasi,kisa_unvan,Öcal Kargo A.Ş.,2636132701,sentetik
17312,lojistik_firmasi,uzun_unvan,Elbüken Kargo A.Ş.,9835852710,sentetik
17313,lojistik_firmasi,kisa_unvan,Karli Lojistik Nak. Tic. Ltd. Şti.,8013762883,sentetik
17314,lojistik_firmasi,kisa_unvan,Dikoğlu Merkez Lojistik Nak. Tic. Ltd. Şti.,9296564180,sentetik
17315,lojistik_firmasi,yabanci_ortakli,Doğa Lojistik Nak. Tic. Ltd. Şti.,4895687949,sentetik
17316,lojistik_firmasi,kisa_unvan,Önder Kargo A.Ş.,3920762036,sentetik
17317,lojistik_firmasi,yabanci_ortakli,Karaalp Bereket Nakliyat A.Ş.,9650747427,sentetik
17318,lojistik_firmasi,kisa_unvan,Kanneci Nakliyat Nak. Tic. Ltd. Şti.,1744386338,sentetik
17319,lojistik_firmasi,kisa_unvan,Duran Doğa Lojistik A.Ş.,3645255039,sentetik
17320,lojistik_firmasi,kisa_unvan,Öncü Kargo A.Ş.,7543344335,sentetik
17321,lojistik_firmasi,kisa_unvan,Gökkoca Anadolu Kargo A.Ş.,8635494511,sentetik
17322,lojistik_firmasi,kisa_unvan,Elgörmüş Modern Lojistik Nak. Tic. Ltd. Şti.,2634470382,sentetik
17323,lojistik_firmasi,uzun_unvan,Esmeray Toros Nakliyat Nak. Tic. Ltd. Şti.,8490882272,sentetik
17324,lojistik_firmasi,uzun_unvan,Erzurum Lojistik Nak. Tic. Ltd. Şti.,4000666375,sentetik
17325,lojistik_firmasi,uzun_unvan,Bak Nakliyat A.Ş.,8660329438,sentetik
17326,lojistik_firmasi,kisa_unvan,Koçar Zirve Kargo Nak. Tic. Ltd. Şti.,5809981425,sentetik
17327,lojistik_firmasi,kisa_unvan,İşgören Nakliyat Nak. Tic. Ltd. Şti.,0753757941,sentetik
17328,lojistik_firmasi,uzun_unvan,Kayra Kargo A.Ş.,4252064488,sentetik
17329,lojistik_firmasi,kisa_unvan,Ersoy Kuzey Lojistik Nak. Tic. Ltd. Şti.,7514469495,sentetik
17330,lojistik_firmasi,uzun_unvan,Eyisoy Modern Kargo A.Ş.,1934150726,sentetik
17331,lojistik_firmasi,kisa_unvan,Tolu Yeni Kargo A.Ş.,9052993584,sentetik
17332,lojistik_firmasi,uzun_unvan,Gözkaya Nakliyat Nak. Tic. Ltd. Şti.,8731265477,sentetik
17333,lojistik_firmasi,kisa_unvan,Şen Gökçeimam Yıldız Kargo A.Ş.,1300907875,sentetik
17334,lojistik_firmasi,kisa_unvan,Marmara Kargo Nak. Tic. Ltd. Şti.,6467763021,sentetik
17335,lojistik_firmasi,kisa_unvan,Saraçoğlu Barış Lojistik A.Ş.,0814563665,sentetik
17336,lojistik_firmasi,uzun_unvan,Arpat Kargo A.Ş.,2467916135,sentetik
17337,lojistik_firmasi,kisa_unvan,Dağdelen Doğu Nakliyat A.Ş.,6346066404,sentetik
17338,lojistik_firmasi,uzun_unvan,Karadağ Geçgel Nakliyat A.Ş.,3287600504,sentetik
17339,lojistik_firmasi,yabanci_ortakli,Yurdam Kardeş Kargo A.Ş.,2339935343,sentetik
17340,lojistik_firmasi,kisa_unvan,Toros Lojistik Nak. Tic. Ltd. Şti.,4439544950,sentetik
17341,lojistik_firmasi,kisa_unvan,Yağli Vizyon Lojistik A.Ş.,7840714914,sentetik
17342,lojistik_firmasi,kisa_unvan,Zileligil Değer Lojistik Nak. Tic. Ltd. Şti.,6484615124,sentetik
17343,lojistik_firmasi,uzun_unvan,Ordulu Şahin Ege Nakliyat A.Ş.,0299800580,sentetik
17344,lojistik_firmasi,kisa_unvan,Şencan Lojistik Nak. Tic. Ltd. Şti.,7546685732,sentetik
17345,lojistik_firmasi,kisa_unvan,Öncel Lojistik A.Ş.,8167968774,sentetik
17346,lojistik_firmasi,kisa_unvan,Yakar Merkez Nakliyat A.Ş.,5668868664,sentetik
17347,lojistik_firmasi,kisa_unvan,Yeşildağer Karadeniz Nakliyat Nak. Tic. Ltd. Şti.,9977002499,sentetik
17348,lojistik_firmasi,kisa_unvan,Özaydin Ege Nakliyat Nak. Tic. Ltd. Şti.,4103483205,sentetik
17349,lojistik_firmasi,uzun_unvan,Toros Nakliyat A.Ş.,0449132423,sentetik
17350,lojistik_firmasi,uzun_unvan,Ekici Başkent Kargo A.Ş.,5872140727,sentetik
17351,lojistik_firmasi,kisa_unvan,Karagöz Lojistik Nak. Tic. Ltd. Şti.,7960901055,sentetik
17352,lojistik_firmasi,uzun_unvan,Kalyenci Nakliyat A.Ş.,7512511609,sentetik
17353,lojistik_firmasi,kisa_unvan,Badem Nakliyat A.Ş.,9160632681,sentetik
17354,lojistik_firmasi,uzun_unvan,Bacak Doruk Kargo A.Ş.,7059040320,sentetik
17355,lojistik_firmasi,yabanci_ortakli,Tayfur Doruk Kargo Nak. Tic. Ltd. Şti.,2151066845,sentetik
17356,lojistik_firmasi,uzun_unvan,Yeniay Lojistik Nak. Tic. Ltd. Şti.,9456358957,sentetik
17357,lojistik_firmasi,kisa_unvan,Sariçiçek Nakliyat Nak. Tic. Ltd. Şti.,3886522498,sentetik
17358,lojistik_firmasi,kisa_unvan,Kemik Nakliyat Nak. Tic. Ltd. Şti.,6294109834,sentetik
17359,lojistik_firmasi,kisa_unvan,Atak Lojistik A.Ş.,4927153544,sentetik
17360,lojistik_firmasi,kisa_unvan,İlkay Nakliyat Nak. Tic. Ltd. Şti.,6360425786,sentetik
17361,lojistik_firmasi,kisa_unvan,Çipe Nakliyat Nak. Tic. Ltd. Şti.,4241448788,sentetik
17362,lojistik_firmasi,uzun_unvan,Demiray Zirve Nakliyat Nak. Tic. Ltd. Şti.,5725275303,sentetik
17363,lojistik_firmasi,kisa_unvan,Gündoğdu Kuzey Kargo A.Ş.,0043974752,sentetik
17364,lojistik_firmasi,kisa_unvan,Başkan Global Nakliyat Nak. Tic. Ltd. Şti.,1412146181,sentetik
17365,lojistik_firmasi,kisa_unvan,Çelik Doğu Nakliyat Nak. Tic. Ltd. Şti.,7187203445,sentetik
17366,lojistik_firmasi,yabanci_ortakli,Göde Nakliyat Nak. Tic. Ltd. Şti.,8696072090,sentetik
17367,lojistik_firmasi,uzun_unvan,Somay Yeni Nakliyat Nak. Tic. Ltd. Şti.,3074881786,sentetik
17368,lojistik_firmasi,uzun_unvan,Akdeniz Kargo A.Ş.,2677414134,sentetik
17369,lojistik_firmasi,kisa_unvan,Göksoy Nakliyat Nak. Tic. Ltd. Şti.,2807051747,sentetik
17370,lojistik_firmasi,kisa_unvan,Erden Yeni Lojistik A.Ş.,7051360027,sentetik
17371,lojistik_firmasi,uzun_unvan,Çatak Doğu Lojistik Nak. Tic. Ltd. Şti.,2956671889,sentetik
17372,lojistik_firmasi,kisa_unvan,Doruk Nakliyat Nak. Tic. Ltd. Şti.,0418186753,sentetik
17373,lojistik_firmasi,kisa_unvan,Durç Öztürk Zirve Nakliyat Nak. Tic. Ltd. Şti.,7639412949,sentetik
17374,lojistik_firmasi,kisa_unvan,Güçlü Lojistik A.Ş.,9334085180,sentetik
17375,lojistik_firmasi,kisa_unvan,Atila Nakliyat A.Ş.,9474095509,sentetik
17376,lojistik_firmasi,uzun_unvan,Bereket Nakliyat A.Ş.,0049120973,sentetik
17377,lojistik_firmasi,kisa_unvan,Gürbostan Anadolu Kargo Nak. Tic. Ltd. Şti.,7250667412,sentetik
17378,lojistik_firmasi,yabanci_ortakli,Ufuk Lojistik A.Ş.,8263086892,sentetik
17379,lojistik_firmasi,uzun_unvan,Çelikten Global Kargo A.Ş.,3773989611,sentetik
17380,lojistik_firmasi,kisa_unvan,Öden Nakliyat Nak. Tic. Ltd. Şti.,8020841376,sentetik
17381,lojistik_firmasi,kisa_unvan,Şirzai Kargo A.Ş.,5068880827,sentetik
17382,lojistik_firmasi,kisa_unvan,Erden Merkez Lojistik A.Ş.,0609013983,sentetik
17383,lojistik_firmasi,kisa_unvan,Kardeş Kargo Nak. Tic. Ltd. Şti.,3007221532,sentetik
17384,lojistik_firmasi,kisa_unvan,Çeçen Ege Lojistik Nak. Tic. Ltd. Şti.,5294606976,sentetik
17385,lojistik_firmasi,uzun_unvan,Karaduman Lojistik Nak. Tic. Ltd. Şti.,4103472809,sentetik
17386,lojistik_firmasi,uzun_unvan,Büküm Nakliyat A.Ş.,3712849372,sentetik
17387,lojistik_firmasi,yabanci_ortakli,Doruk Lojistik Nak. Tic. Ltd. Şti.,3368394293,sentetik
17388,lojistik_firmasi,kisa_unvan,Ellialti Lojistik A.Ş.,8259564056,sentetik
17389,lojistik_firmasi,kisa_unvan,Akyürek Lojistik Nak. Tic. Ltd. Şti.,4063387712,sentetik
17390,lojistik_firmasi,kisa_unvan,Bacaksiz Merkez Kargo Nak. Tic. Ltd. Şti.,1572439277,sentetik
17391,lojistik_firmasi,uzun_unvan,Özkanli Nakliyat Nak. Tic. Ltd. Şti.,5079596100,sentetik
17392,lojistik_firmasi,kisa_unvan,Başdaş Kargo Nak. Tic. Ltd. Şti.,5443667775,sentetik
17393,lojistik_firmasi,kisa_unvan,Sarp Kardeş Kargo A.Ş.,5150350888,sentetik
17394,lojistik_firmasi,kisa_unvan,Barış Lojistik Nak. Tic. Ltd. Şti.,6467435480,sentetik
17395,lojistik_firmasi,kisa_unvan,Tekir Kargo A.Ş.,1635474542,sentetik
17396,lojistik_firmasi,uzun_unvan,Türe Değer Nakliyat A.Ş.,6403476514,sentetik
17397,lojistik_firmasi,uzun_unvan,Şencan Doruk Nakliyat Nak. Tic. Ltd. Şti.,0638093854,sentetik
17398,lojistik_firmasi,kisa_unvan,Seyhan Kargo Nak. Tic. Ltd. Şti.,0996975376,sentetik
17399,lojistik_firmasi,uzun_unvan,Doruk Kargo A.Ş.,0164651417,sentetik
17400,lojistik_firmasi,uzun_unvan,Hiçdurmaz Lojistik Nak. Tic. Ltd. Şti.,8082804738,sentetik
17401,lojistik_firmasi,kisa_unvan,Başaran Nakliyat A.Ş.,8045273621,sentetik
17402,lojistik_firmasi,kisa_unvan,Yilmaz Çiftdoğan Nakliyat A.Ş.,9249088947,sentetik
17403,lojistik_firmasi,kisa_unvan,Değer Kargo Nak. Tic. Ltd. Şti.,1484538522,sentetik
17404,lojistik_firmasi,kisa_unvan,Özcanli Nakliyat Nak. Tic. Ltd. Şti.,9051769480,sentetik
17405,lojistik_firmasi,uzun_unvan,Sarica Darol Öncü Nakliyat A.Ş.,4984144423,sentetik
17406,lojistik_firmasi,uzun_unvan,Ciliz Basheer Karadeniz Lojistik Nak. Tic. Ltd. Şti.,6197815310,sentetik
17407,lojistik_firmasi,kisa_unvan,Öncü Nakliyat A.Ş.,8198909164,sentetik
17408,lojistik_firmasi,uzun_unvan,Sucak Kargo A.Ş.,0027857362,sentetik
17409,lojistik_firmasi,kisa_unvan,Bahçebaşi Lojistik Nak. Tic. Ltd. Şti.,7157966996,sentetik
17410,lojistik_firmasi,kisa_unvan,Bölük Nakliyat Nak. Tic. Ltd. Şti.,7004380859,sentetik
17411,lojistik_firmasi,kisa_unvan,Yürek Doğa Kargo A.Ş.,7282965301,sentetik
17412,lojistik_firmasi,kisa_unvan,Aycan Nakliyat A.Ş.,8832216555,sentetik
17413,lojistik_firmasi,kisa_unvan,Sariekiz Nakliyat Nak. Tic. Ltd. Şti.,3870882619,sentetik
17414,lojistik_firmasi,kisa_unvan,Başargan Nakliyat Nak. Tic. Ltd. Şti.,5959011803,sentetik
17415,lojistik_firmasi,uzun_unvan,Gölemez Nakliyat A.Ş.,3723172960,sentetik
17416,lojistik_firmasi,kisa_unvan,Aykuş Barış Lojistik Nak. Tic. Ltd. Şti.,9880782022,sentetik
17417,lojistik_firmasi,kisa_unvan,Hiçyilmaz Kargo A.Ş.,4750630993,sentetik
17418,lojistik_firmasi,uzun_unvan,İnselöz Kargo Nak. Tic. Ltd. Şti.,1051917576,sentetik
17419,lojistik_firmasi,kisa_unvan,Kalkan Lojistik A.Ş.,9256768455,sentetik
17420,lojistik_firmasi,uzun_unvan,Yağcizeybek Lojistik Nak. Tic. Ltd. Şti.,8708119305,sentetik
17421,lojistik_firmasi,uzun_unvan,Öz Öncü Kargo A.Ş.,6059405817,sentetik
17422,lojistik_firmasi,kisa_unvan,Yorganci Toros Nakliyat Nak. Tic. Ltd. Şti.,9868076523,sentetik
17423,lojistik_firmasi,kisa_unvan,Tanriverdi Yilmaz Batı Kargo A.Ş.,2005483455,sentetik
17424,lojistik_firmasi,uzun_unvan,Yetkinşekerci Zirve Lojistik Nak. Tic. Ltd. Şti.,2967428427,sentetik
17425,lojistik_firmasi,kisa_unvan,Kadi Lojistik A.Ş.,2730857450,sentetik
17426,lojistik_firmasi,uzun_unvan,Karamahmutoğlu Yeni Lojistik A.Ş.,1308393984,sentetik
17427,lojistik_firmasi,kisa_unvan,Can Boran Lojistik A.Ş.,2053854675,sentetik
17428,lojistik_firmasi,kisa_unvan,Yıldız Lojistik A.Ş.,8211676567,sentetik
17429,lojistik_firmasi,kisa_unvan,Sarica Darol Lojistik A.Ş.,0860915776,sentetik
17430,lojistik_firmasi,kisa_unvan,Genez Karadeniz Kargo A.Ş.,0599777533,sentetik
17431,lojistik_firmasi,kisa_unvan,Ufuk Kargo A.Ş.,2038866426,sentetik
17432,lojistik_firmasi,uzun_unvan,Karkin Yıldız Nakliyat A.Ş.,9035251913,sentetik
17433,lojistik_firmasi,uzun_unvan,Pulat Global Lojistik Nak. Tic. Ltd. Şti.,4730107211,sentetik
17434,lojistik_firmasi,kisa_unvan,Arslan Kaşdoğan Modern Nakliyat A.Ş.,0345606283,sentetik
17435,lojistik_firmasi,kisa_unvan,Söyler Akdeniz Kargo Nak. Tic. Ltd. Şti.,4525725382,sentetik
17436,lojistik_firmasi,kisa_unvan,Ufuk Kargo Nak. Tic. Ltd. Şti.,8810158960,sentetik
17437,lojistik_firmasi,uzun_unvan,Derhem Lojistik Nak. Tic. Ltd. Şti.,7187014281,sentetik
17438,lojistik_firmasi,kisa_unvan,Sözer Yeni Lojistik A.Ş.,3104075752,sentetik
17439,lojistik_firmasi,kisa_unvan,Kabakuş Doğu Nakliyat A.Ş.,4626287181,sentetik
17440,lojistik_firmasi,kisa_unvan,Örnek Değer Lojistik A.Ş.,0533250150,sentetik
17441,lojistik_firmasi,kisa_unvan,Eylen Bereket Kargo Nak. Tic. Ltd. Şti.,5234077809,sentetik
17442,lojistik_firmasi,uzun_unvan,Akdemir Lojistik Nak. Tic. Ltd. Şti.,8948946723,sentetik
17443,lojistik_firmasi,kisa_unvan,Özsoy Yıldız Lojistik A.Ş.,1646424875,sentetik
17444,lojistik_firmasi,uzun_unvan,Onat Kargo A.Ş.,8242060327,sentetik
17445,lojistik_firmasi,uzun_unvan,Çatak Batı Nakliyat A.Ş.,9706491518,sentetik
17446,lojistik_firmasi,kisa_unvan,Dedemoğlu Başkent Kargo Nak. Tic. Ltd. Şti.,9242425931,sentetik
17447,lojistik_firmasi,kisa_unvan,Ufuk Nakliyat Nak. Tic. Ltd. Şti.,9809392509,sentetik
17448,lojistik_firmasi,uzun_unvan,Akhun Kargo Nak. Tic. Ltd. Şti.,5801337370,sentetik
17449,lojistik_firmasi,kisa_unvan,Göde Ege Nakliyat A.Ş.,6288574131,sentetik
17450,lojistik_firmasi,uzun_unvan,Çetinkaya Nakliyat Nak. Tic. Ltd. Şti.,0585438319,sentetik
17451,lojistik_firmasi,yabanci_ortakli,Atalay Kargo Nak. Tic. Ltd. Şti.,5185554907,sentetik
17452,lojistik_firmasi,kisa_unvan,Yildiz Bulut Lojistik A.Ş.,2946811650,sentetik
17453,lojistik_firmasi,kisa_unvan,Balli Merkez Lojistik A.Ş.,8828221284,sentetik
17454,lojistik_firmasi,kisa_unvan,Vizyon Lojistik A.Ş.,4540409377,sentetik
17455,lojistik_firmasi,kisa_unvan,Tokatlioğlu Güven Kargo Nak. Tic. Ltd. Şti.,4408202519,sentetik
17456,lojistik_firmasi,kisa_unvan,Zirve Kargo A.Ş.,6310837864,sentetik
17457,lojistik_firmasi,kisa_unvan,Kocayiğit Kargo A.Ş.,4393052513,sentetik
17458,lojistik_firmasi,kisa_unvan,Akdoğan Lojistik Nak. Tic. Ltd. Şti.,8520142840,sentetik
17459,lojistik_firmasi,kisa_unvan,Karadeniz Nakliyat Nak. Tic. Ltd. Şti.,0067748343,sentetik
17460,lojistik_firmasi,kisa_unvan,Nozoğlu Lojistik Nak. Tic. Ltd. Şti.,2075907271,sentetik
17461,lojistik_firmasi,kisa_unvan,Avlanir Modern Nakliyat Nak. Tic. Ltd. Şti.,1028166170,sentetik
17462,lojistik_firmasi,kisa_unvan,Nar Doğa Kargo Nak. Tic. Ltd. Şti.,1724318025,sentetik
17463,lojistik_firmasi,uzun_unvan,Onay Toros Kargo A.Ş.,7840306346,sentetik
17464,lojistik_firmasi,kisa_unvan,Doruk Kargo Nak. Tic. Ltd. Şti.,6438726137,sentetik
17465,lojistik_firmasi,kisa_unvan,Demirel Anadolu Nakliyat Nak. Tic. Ltd. Şti.,6494000084,sentetik
17466,lojistik_firmasi,uzun_unvan,Hatipoğlu Lojistik Nak. Tic. Ltd. Şti.,7403283339,sentetik
17467,lojistik_firmasi,kisa_unvan,Başkent Kargo A.Ş.,4020009749,sentetik
17468,lojistik_firmasi,yabanci_ortakli,Yarar Nakliyat A.Ş.,7468198342,sentetik
17469,lojistik_firmasi,kisa_unvan,Rençber Kargo A.Ş.,6651607859,sentetik
17470,lojistik_firmasi,kisa_unvan,Durç Öztürk Doğu Nakliyat A.Ş.,3160213893,sentetik
17471,lojistik_firmasi,kisa_unvan,Çirakoğlu Kargo A.Ş.,5495979618,sentetik
17472,lojistik_firmasi,kisa_unvan,Aksoy Nakliyat Nak. Tic. Ltd. Şti.,3091634031,sentetik
17473,lojistik_firmasi,kisa_unvan,Kurtuluş Barış Kargo Nak. Tic. Ltd. Şti.,7474697253,sentetik
17474,lojistik_firmasi,kisa_unvan,Akinci Kargo A.Ş.,3408344676,sentetik
17475,lojistik_firmasi,kisa_unvan,Ulubaşoğlu Nakliyat A.Ş.,1709845899,sentetik
17476,lojistik_firmasi,kisa_unvan,Suluova Doğa Kargo Nak. Tic. Ltd. Şti.,3367162655,sentetik
17477,lojistik_firmasi,uzun_unvan,Ozan Kuzey Kargo Nak. Tic. Ltd. Şti.,7310559542,sentetik
17478,lojistik_firmasi,uzun_unvan,Buluç Nakliyat A.Ş.,5207158789,sentetik
17479,lojistik_firmasi,kisa_unvan,Dikoğlu Bereket Nakliyat Nak. Tic. Ltd. Şti.,9632862795,sentetik
17480,lojistik_firmasi,uzun_unvan,Kiliçoğlu Merkez Kargo A.Ş.,4194784254,sentetik
17481,lojistik_firmasi,kisa_unvan,Türkyilmaz Lojistik Nak. Tic. Ltd. Şti.,9032548853,sentetik
17482,lojistik_firmasi,kisa_unvan,Ayaz Lojistik A.Ş.,2187888170,sentetik
17483,lojistik_firmasi,uzun_unvan,Merhametsiz Barış Lojistik Nak. Tic. Ltd. Şti.,7949779012,sentetik
17484,lojistik_firmasi,kisa_unvan,Üzüm Karadeniz Kargo A.Ş.,9524421458,sentetik
17485,lojistik_firmasi,kisa_unvan,Yumak Lojistik Nak. Tic. Ltd. Şti.,8652829235,sentetik
17486,lojistik_firmasi,kisa_unvan,Sanhal Nakliyat A.Ş.,5030491846,sentetik
17487,lojistik_firmasi,kisa_unvan,Bereket Lojistik Nak. Tic. Ltd. Şti.,3810186596,sentetik
17488,lojistik_firmasi,kisa_unvan,Tuncer Yıldız Kargo A.Ş.,3603248367,sentetik
17489,lojistik_firmasi,kisa_unvan,Doğu Kargo A.Ş.,0330878092,sentetik
17490,lojistik_firmasi,kisa_unvan,İmamoğlu Lojistik Nak. Tic. Ltd. Şti.,6997545465,sentetik
17491,lojistik_firmasi,kisa_unvan,Modern Lojistik A.Ş.,2804167459,sentetik
17492,lojistik_firmasi,kisa_unvan,Bağci Nakliyat A.Ş.,2295845903,sentetik
17493,lojistik_firmasi,kisa_unvan,Fişekci Lojistik A.Ş.,8692183234,sentetik
17494,lojistik_firmasi,yabanci_ortakli,Badem Öncü Nakliyat A.Ş.,4259354485,sentetik
17495,lojistik_firmasi,kisa_unvan,Yakişan Umut Lojistik Nak. Tic. Ltd. Şti.,7230146659,sentetik
17496,lojistik_firmasi,kisa_unvan,Yeter Barış Nakliyat A.Ş.,3510961890,sentetik
17497,lojistik_firmasi,kisa_unvan,Artuç Nakliyat Nak. Tic. Ltd. Şti.,9806267090,sentetik
17498,lojistik_firmasi,kisa_unvan,Güveren Kargo A.Ş.,9547292578,sentetik
17499,lojistik_firmasi,uzun_unvan,Bahadir Sınır Lojistik A.Ş.,4463309872,sentetik
17500,lojistik_firmasi,kisa_unvan,Gülbahar Umut Lojistik Nak. Tic. Ltd. Şti.,6995886269,sentetik
17501,lojistik_firmasi,uzun_unvan,Sakarya Lojistik A.Ş.,6322771800,sentetik
17502,lojistik_firmasi,uzun_unvan,Öztürkeri Lojistik A.Ş.,4660637900,sentetik
17503,lojistik_firmasi,kisa_unvan,Tiraş Nakliyat A.Ş.,2004094146,sentetik
17504,lojistik_firmasi,kisa_unvan,Çildir Nakliyat Nak. Tic. Ltd. Şti.,5187376316,sentetik
17505,lojistik_firmasi,kisa_unvan,Seyrek Nakliyat A.Ş.,8222401465,sentetik
17506,lojistik_firmasi,kisa_unvan,Eyüp Batı Kargo A.Ş.,8370789976,sentetik
17507,lojistik_firmasi,kisa_unvan,Gümüşçü Kargo A.Ş.,4680750254,sentetik
17508,lojistik_firmasi,uzun_unvan,Akbaş Kargo A.Ş.,4125539045,sentetik
17509,lojistik_firmasi,kisa_unvan,Saraç Global Nakliyat A.Ş.,6920489082,sentetik
17510,lojistik_firmasi,kisa_unvan,Doğa Lojistik A.Ş.,9139732432,sentetik
17511,lojistik_firmasi,kisa_unvan,Giniş Lojistik Nak. Tic. Ltd. Şti.,4220758294,sentetik
17512,lojistik_firmasi,kisa_unvan,Pinarbaşili Zirve Lojistik A.Ş.,0653512397,sentetik
17513,lojistik_firmasi,kisa_unvan,Bayramoğlu Anadolu Lojistik Nak. Tic. Ltd. Şti.,8255410428,sentetik
17514,lojistik_firmasi,uzun_unvan,Afşar Lojistik Nak. Tic. Ltd. Şti.,4035383089,sentetik
17515,lojistik_firmasi,kisa_unvan,Vizyon Kargo Nak. Tic. Ltd. Şti.,7775959928,sentetik
17516,lojistik_firmasi,kisa_unvan,Sayyiğit Kargo Nak. Tic. Ltd. Şti.,4456947302,sentetik
17517,lojistik_firmasi,kisa_unvan,Ufuk Nakliyat A.Ş.,0364056150,sentetik
17518,lojistik_firmasi,kisa_unvan,Nasuhbeyoğlu Öncü Lojistik A.Ş.,2378499600,sentetik
17519,lojistik_firmasi,uzun_unvan,İmamoğlu Kargo Nak. Tic. Ltd. Şti.,8272329624,sentetik
17520,lojistik_firmasi,kisa_unvan,Öter Kuzey Kargo Nak. Tic. Ltd. Şti.,1307794373,sentetik
17521,lojistik_firmasi,kisa_unvan,Yilmabaşar Kardeş Lojistik Nak. Tic. Ltd. Şti.,9335184221,sentetik
17522,lojistik_firmasi,kisa_unvan,Karaaslan Lojistik A.Ş.,4782895462,sentetik
17523,lojistik_firmasi,kisa_unvan,Yıldız Kargo A.Ş.,9084800235,sentetik
17524,lojistik_firmasi,kisa_unvan,Öncü Nakliyat Nak. Tic. Ltd. Şti.,2289598376,sentetik
17525,lojistik_firmasi,kisa_unvan,Bayraktaroğlu Ufuk Kargo Nak. Tic. Ltd. Şti.,5374095768,sentetik
17526,lojistik_firmasi,kisa_unvan,Cantay Güven Lojistik Nak. Tic. Ltd. Şti.,8060128254,sentetik
17527,lojistik_firmasi,yabanci_ortakli,Büyük Kargo Nak. Tic. Ltd. Şti.,1816789859,sentetik
17528,lojistik_firmasi,uzun_unvan,Akkoyunlu Nakliyat Nak. Tic. Ltd. Şti.,3282220004,sentetik
17529,lojistik_firmasi,kisa_unvan,Vatansever Nakliyat A.Ş.,4865944860,sentetik
17530,lojistik_firmasi,uzun_unvan,Topaloğlu Nakliyat Nak. Tic. Ltd. Şti.,5024717357,sentetik
17531,lojistik_firmasi,uzun_unvan,Yiğit Nakliyat Nak. Tic. Ltd. Şti.,3459360552,sentetik
17532,lojistik_firmasi,kisa_unvan,Akin Batı Nakliyat A.Ş.,3902383409,sentetik
17533,lojistik_firmasi,uzun_unvan,Güngör Uzunoğlu Ata Nakliyat Nak. Tic. Ltd. Şti.,5494906043,sentetik
17534,lojistik_firmasi,kisa_unvan,Topuz Ege Kargo Nak. Tic. Ltd. Şti.,3566613465,sentetik
17535,lojistik_firmasi,kisa_unvan,Baltaci Kardeş Nakliyat Nak. Tic. Ltd. Şti.,1712014119,sentetik
17536,lojistik_firmasi,yabanci_ortakli,İlbay Modern Kargo Nak. Tic. Ltd. Şti.,9295493402,sentetik
17537,lojistik_firmasi,kisa_unvan,Doğa Kargo A.Ş.,2459329847,sentetik
17538,lojistik_firmasi,kisa_unvan,Merkez Nakliyat A.Ş.,5463100308,sentetik
17539,lojistik_firmasi,yabanci_ortakli,Kardeş Kargo A.Ş.,8568499682,sentetik
17540,lojistik_firmasi,uzun_unvan,Kaçira Lojistik Nak. Tic. Ltd. Şti.,8950521674,sentetik
17541,lojistik_firmasi,kisa_unvan,Kirli Anadolu Lojistik Nak. Tic. Ltd. Şti.,2802415895,sentetik
17542,lojistik_firmasi,uzun_unvan,Şirin Kargo A.Ş.,9115703618,sentetik
17543,lojistik_firmasi,kisa_unvan,Özan Sanhal Yeni Lojistik Nak. Tic. Ltd. Şti.,4153987974,sentetik
17544,lojistik_firmasi,kisa_unvan,Güney Kocabaş Doğa Kargo A.Ş.,9628097872,sentetik
17545,lojistik_firmasi,kisa_unvan,Toros Nakliyat Nak. Tic. Ltd. Şti.,7145316737,sentetik
17546,lojistik_firmasi,uzun_unvan,Afşar Bereket Kargo A.Ş.,6101209506,sentetik
17547,lojistik_firmasi,uzun_unvan,Mart Vizyon Kargo Nak. Tic. Ltd. Şti.,3905675500,sentetik
17548,lojistik_firmasi,uzun_unvan,Tüten Modern Lojistik A.Ş.,6821733617,sentetik
17549,lojistik_firmasi,kisa_unvan,Al Umut Nakliyat A.Ş.,4250503428,sentetik
17550,lojistik_firmasi,kisa_unvan,Senemtaşi Kargo Nak. Tic. Ltd. Şti.,4455805801,sentetik
17551,lojistik_firmasi,kisa_unvan,Pulat Kargo Nak. Tic. Ltd. Şti.,9160215076,sentetik
17552,lojistik_firmasi,kisa_unvan,Aladağ Akdeniz Nakliyat A.Ş.,3802052908,sentetik
17553,lojistik_firmasi,uzun_unvan,Özdoğan Kavzoğlu Nakliyat Nak. Tic. Ltd. Şti.,6975255400,sentetik
17554,lojistik_firmasi,uzun_unvan,Moran Ege Lojistik A.Ş.,3628504904,sentetik
17555,lojistik_firmasi,uzun_unvan,Toktaş Nakliyat Nak. Tic. Ltd. Şti.,6376056839,sentetik
17556,lojistik_firmasi,kisa_unvan,Toy Zirve Kargo Nak. Tic. Ltd. Şti.,2672278248,sentetik
17557,lojistik_firmasi,uzun_unvan,Büber Nakliyat A.Ş.,2345038552,sentetik
17558,lojistik_firmasi,kisa_unvan,Cansever Merkez Nakliyat Nak. Tic. Ltd. Şti.,1418762838,sentetik
17559,lojistik_firmasi,kisa_unvan,Ata Nakliyat A.Ş.,5846857371,sentetik
